no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.0674679512001844,0.07075518332211274,0.0782169641420132,0.08503909562960069,0.08503909562960069,A-NE,A-NE
2,0.0,0.0,0.0,0.05658700107733852,0.05658700107733852,A-NE,A-NE
3,0.06106665409414162,0.06599947092881989,0.07424388312168559,0.08969747999552759,0.08969747999552759,A-NE,A-NE
4,0.06106665409414162,0.06599947092881989,0.07424388312168559,0.08969747999552759,0.08969747999552759,A-NE,A-NE
5,0.0,0.0,0.0,0.05658700107733852,0.05658700107733852,A-NE,A-NE
6,0.0674679512001844,0.07075518332211274,0.0782169641420132,0.08503909562960069,0.08503909562960069,A-NE,A-SE
7,0.12218285639829057,0.12938668808617496,0.12193820762443991,0.11099161527294855,0.12938668808617496,A-MM,A-MM
8,0.10892647943038415,0.1177005180701377,0.13004144244023305,0.13869378689207035,0.13869378689207035,A-NE,A-MM
9,0.07439595132870473,0.07351308522487926,0.075036213049152,0.08866959523852305,0.08866959523852305,A-NE,A-NE
10,0.07439595132870473,0.07351308522487926,0.075036213049152,0.08866959523852305,0.08866959523852305,A-NE,A-NE
11,0.10892647943038415,0.1177005180701377,0.13004144244023305,0.13869378689207035,0.13869378689207035,A-NE,A-SE
12,0.12218285639829057,0.12938668808617496,0.12193820762443991,0.11099161527294855,0.12938668808617496,A-MM,A-MM
13,0.11836207225120207,0.12248527896402434,0.11936068155238694,0.10504503416083016,0.12248527896402434,A-MM,A-MF
14,0.14475690989030077,0.15249386475998683,0.1606606532196278,0.16333286185846452,0.16333286185846452,A-NE,A-MM
15,0.07985703885400695,0.08411206040505448,0.09122482614074313,0.10295846922016344,0.10295846922016344,A-NE,A-MM
16,0.07985703885400695,0.08411206040505448,0.09122482614074313,0.10295846922016344,0.10295846922016344,A-NE,A-MM
17,0.14475690989030077,0.15249386475998683,0.1606606532196278,0.16333286185846452,0.16333286185846452,A-NE,A-MF
18,0.11836207225120207,0.12248527896402434,0.11936068155238694,0.10504503416083016,0.12248527896402434,A-MM,A-MM
19,0.07497735444098112,0.0718968273899495,0.06893690651840129,0.05609236612942023,0.07497735444098112,A-MF,A-SE
20,0.10304786820755249,0.10064424426587346,0.0930808909646048,0.07806042183453668,0.10304786820755249,A-MF,A-SE
21,0.040327618999400676,0.038586962175156496,0.03569515290864776,0.039524814170662115,0.040327618999400676,A-MF,A-NE
