no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.19777425915415336,0.12811377306830268,0.07952732336300943,0.02374844308085193,0.19777425915415336,N-MF,N-MF
2,0.11654471368199185,0.14035105275140392,0.054337016063732625,0.08757421461417784,0.14035105275140392,N-MM,N-MM
3,0.0957412225780802,0.12186643084205653,0.11058570892030187,0.011063889866721311,0.12186643084205653,N-MM,N-MM
4,0.0957412225780802,0.12186643084205653,0.11058570892030187,0.011063889866721311,0.12186643084205653,N-MM,N-SE
5,0.11654471368199185,0.14035105275140392,0.054337016063732625,0.08757421461417784,0.14035105275140392,N-MM,N-NE
6,0.19777425915415336,0.12811377306830268,0.07952732336300943,0.02374844308085193,0.19777425915415336,N-MF,N-MF
7,0.1774700904765695,0.1784732865666843,0.07121079418694407,0.01545160392246982,0.1784732865666843,N-MM,N-MM
8,0.2251348407826986,0.13963067980911767,0.08548920752999416,0.012745821143141076,0.2251348407826986,N-MF,N-MF
9,0.1497219367930081,0.15373810846906008,0.05248599813143588,0.009005032386166095,0.15373810846906008,N-MM,N-MM
10,0.1497219367930081,0.15373810846906008,0.05248599813143588,0.009005032386166095,0.15373810846906008,N-MM,N-MF
11,0.2251348407826986,0.13963067980911767,0.08548920752999416,0.012745821143141076,0.2251348407826986,N-MF,N-MF
12,0.1774700904765695,0.1784732865666843,0.07121079418694407,0.01545160392246982,0.1784732865666843,N-MM,N-MF
13,0.12569963618361296,0.12673074428369557,0.07765647070315687,0.03328016292201616,0.12673074428369557,N-MM,N-MM
14,0.006965176976540583,0.05821585372289598,0.09915774951475691,0.06566080594406475,0.09915774951475691,N-SE,N-MM
15,0.031389346034507125,0.03654795344546301,0.1193407475312789,0.013442768564318329,0.1193407475312789,N-SE,N-SE
16,0.031389346034507125,0.03654795344546301,0.1193407475312789,0.013442768564318329,0.1193407475312789,N-SE,N-SE
17,0.006965176976540583,0.05821585372289598,0.09915774951475691,0.06566080594406475,0.09915774951475691,N-SE,N-SE
18,0.12569963618361296,0.12673074428369557,0.07765647070315687,0.03328016292201616,0.12673074428369557,N-MM,N-MF
19,0.00902933831517255,0.016222211975667183,0.02337658270313835,0.043379915716805516,0.043379915716805516,N-NE,N-NE
20,0.0518344446793961,0.09370537684283313,0.030135576991538363,0.005179842737572357,0.09370537684283313,N-MM,N-MM
21,0.0,0.0030980569010430835,0.040189680532880356,0.0,0.040189680532880356,N-SE,N-SE
22,0.0,0.0030980569010430835,0.040189680532880356,0.0,0.040189680532880356,N-SE,N-SE
23,0.0518344446793961,0.09370537684283313,0.030135576991538363,0.005179842737572357,0.09370537684283313,N-MM,N-MM
24,0.00902933831517255,0.016222211975667183,0.02337658270313835,0.043379915716805516,0.043379915716805516,N-NE,N-NE
25,0.0,0.0,0.0,0.015721105466152335,0.015721105466152335,N-NE,N-NE
26,0.006201637438559941,0.02174680750228635,0.0381188505269566,0.08501782248248388,0.08501782248248388,N-NE,N-NE
27,0.0,0.0,0.0,0.015721105466152335,0.015721105466152335,N-NE,N-NE
28,0.0,0.0,0.0,0.015721105466152335,0.015721105466152335,N-NE,N-NE
29,0.006201637438559941,0.02174680750228635,0.0381188505269566,0.08501782248248388,0.08501782248248388,N-NE,N-NE
30,0.0,0.0,0.0,0.015721105466152335,0.015721105466152335,N-NE,N-NE
31,0.1720259308824464,0.09310608154578359,0.06070384506727372,0.014053266592280024,0.1720259308824464,N-MF,N-MF
32,0.0,0.0,0.0,0.24498815734006354,0.24498815734006354,N-NE,N-NE
33,0.027142179545921782,0.05355792860706765,0.010087483856056944,0.0047336296191662595,0.05355792860706765,N-MM,N-MM
34,0.027142179545921782,0.05355792860706765,0.010087483856056944,0.0047336296191662595,0.05355792860706765,N-MM,N-MF
35,0.0,0.0,0.0,0.24498815734006354,0.24498815734006354,N-NE,N-NE
36,0.1720259308824464,0.09310608154578359,0.06070384506727372,0.014053266592280024,0.1720259308824464,N-MF,N-MF
37,0.045772400752011166,0.1310076255843966,0.02381432531129921,0.005824236356315336,0.1310076255843966,N-MM,N-MM
38,0.21717281882002437,0.12998502332891554,0.08376577126978324,0.02143112249578035,0.21717281882002437,N-MF,N-MF
39,0.083020472404257,0.03441042067022549,0.017914636245023513,0.006382299214355035,0.083020472404257,N-MF,N-MF
