no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.10387229172803278,0.11979999887168877,0.11169561988136681,0.04768993649125717,0.11979999887168877,I-MM,I-MF
2,0.1296667747027251,0.14388104883674446,0.12573568783350111,0.0459163876451101,0.14388104883674446,I-MM,I-MM
3,0.07870199731602222,0.10291417346183301,0.10131557349384232,0.0281444950425721,0.10291417346183301,I-MM,I-MM
4,0.07870199731602222,0.10291417346183301,0.10131557349384232,0.0281444950425721,0.10291417346183301,I-MM,I-MM
5,0.1296667747027251,0.14388104883674446,0.12573568783350111,0.0459163876451101,0.14388104883674446,I-MM,I-MF
6,0.10387229172803278,0.11979999887168877,0.11169561988136681,0.04768993649125717,0.11979999887168877,I-MM,I-MM
7,0.06342744768887223,0.0702474749971779,0.08311910478452011,0.02644489135217471,0.08311910478452011,I-SE,I-SE
8,0.09434894558342787,0.11630003591433132,0.10277673846214666,0.047403972765400135,0.11630003591433132,I-MM,I-MM
9,0.07229470852000648,0.07600037443624848,0.07630438608359755,0.02826029752537869,0.07630438608359755,I-SE,I-MM
10,0.07229470852000648,0.07600037443624848,0.07630438608359755,0.02826029752537869,0.07630438608359755,I-SE,I-SE
11,0.09434894558342787,0.11630003591433132,0.10277673846214666,0.047403972765400135,0.11630003591433132,I-MM,I-MM
12,0.06342744768887223,0.0702474749971779,0.08311910478452011,0.02644489135217471,0.08311910478452011,I-SE,I-SE
13,0.13583135527763676,0.12416238184643656,0.10973443446406662,0.047708671767426346,0.13583135527763676,I-MF,I-MF
14,0.15361734058676826,0.1358540243317555,0.1145668653224429,0.0504737077093816,0.15361734058676826,I-MF,I-MF
15,0.049446639458009076,0.04258854387889993,0.05162921574837506,0.020715874916503473,0.05162921574837506,I-SE,I-SE
16,0.049446639458009076,0.04258854387889993,0.05162921574837506,0.020715874916503473,0.05162921574837506,I-SE,I-SE
17,0.15361734058676826,0.1358540243317555,0.1145668653224429,0.0504737077093816,0.15361734058676826,I-MF,I-MF
18,0.13583135527763676,0.12416238184643656,0.10973443446406662,0.047708671767426346,0.13583135527763676,I-MF,I-MF
19,0.10069513533464784,0.13232767793085345,0.10858221134010702,0.03901920480671747,0.13232767793085345,I-MM,I-MM
20,0.10127491658763475,0.12664187309515032,0.10979199039216214,0.036491271962232605,0.12664187309515032,I-MM,I-MM
21,0.06090209743405352,0.07015882811476107,0.07349410088736737,0.024811075225653203,0.07349410088736737,I-SE,I-MM
22,0.06090209743405352,0.07015882811476107,0.07349410088736737,0.024811075225653203,0.07349410088736737,I-SE,I-MM
23,0.10127491658763475,0.12664187309515032,0.10979199039216214,0.036491271962232605,0.12664187309515032,I-MM,I-MM
24,0.10069513533464784,0.13232767793085345,0.10858221134010702,0.03901920480671747,0.13232767793085345,I-MM,I-MM
25,0.08984286772433106,0.10046365698997994,0.10129193677509815,0.037964319529150234,0.10129193677509815,I-SE,I-SE
26,0.06547975390836683,0.07419320805181578,0.07878104342474042,0.028131419387681097,0.07878104342474042,I-SE,I-SE
27,0.05355623650143266,0.05647543795613829,0.06335378968308497,0.017731016050940032,0.06335378968308497,I-SE,I-SE
28,0.05355623650143266,0.05647543795613829,0.06335378968308497,0.017731016050940032,0.06335378968308497,I-SE,I-SE
29,0.06547975390836683,0.07419320805181578,0.07878104342474042,0.028131419387681097,0.07878104342474042,I-SE,I-SE
30,0.08984286772433106,0.10046365698997994,0.10129193677509815,0.037964319529150234,0.10129193677509815,I-SE,I-SE
31,0.1375385625387709,0.15133808851336708,0.10481270403756951,0.047915274096605606,0.15133808851336708,I-MM,I-MM
32,0.13772903688940658,0.12122900936422064,0.11313699643904009,0.044378700849051544,0.13772903688940658,I-MF,I-MM
33,0.12543175325098127,0.1388163986464062,0.14301810859816666,0.052484722095638064,0.14301810859816666,I-SE,I-MM
34,0.12543175325098127,0.1388163986464062,0.14301810859816666,0.052484722095638064,0.14301810859816666,I-SE,I-MM
35,0.13772903688940658,0.12122900936422064,0.11313699643904009,0.044378700849051544,0.13772903688940658,I-MF,I-SE
36,0.1375385625387709,0.15133808851336708,0.10481270403756951,0.047915274096605606,0.15133808851336708,I-MM,I-MM
37,0.21793563147140857,0.2167938632504126,0.17640734119369866,0.07121516651658087,0.21793563147140857,I-MF,I-MF
38,0.20298635222221595,0.17451845010331038,0.161466779228378,0.07073861573876553,0.20298635222221595,I-MF,I-MF
39,0.14364117665154572,0.147437012048176,0.1542580856678886,0.0593354645654103,0.1542580856678886,I-SE,I-MF
40,0.14364117665154572,0.147437012048176,0.1542580856678886,0.0593354645654103,0.1542580856678886,I-SE,I-MF
41,0.20298635222221595,0.17451845010331038,0.161466779228378,0.07073861573876553,0.20298635222221595,I-MF,I-MF
42,0.21793563147140857,0.2167938632504126,0.17640734119369866,0.07121516651658087,0.21793563147140857,I-MF,I-MF
43,0.0342194136492555,0.045458593441782894,0.04388669519182438,0.01727250842547371,0.045458593441782894,I-MM,I-MM
44,0.04761793621434215,0.039526035177639716,0.033470277801646624,0.011091887147980005,0.04761793621434215,I-MF,I-MM
45,0.025740085854405813,0.0316053328409446,0.027965365179472006,0.007804244650263104,0.0316053328409446,I-MM,I-MM
46,0.025740085854405813,0.0316053328409446,0.027965365179472006,0.007804244650263104,0.0316053328409446,I-MM,I-MM
47,0.04761793621434215,0.039526035177639716,0.033470277801646624,0.011091887147980005,0.04761793621434215,I-MF,I-MM
48,0.0342194136492555,0.045458593441782894,0.04388669519182438,0.01727250842547371,0.045458593441782894,I-MM,I-MM
49,0.06445312084752487,0.06303298581386971,0.07352134403698204,0.041809864130752786,0.07352134403698204,I-SE,I-SE
50,0.03372772773068071,0.029652845980755568,0.027400806269452686,0.04513600436515938,0.04513600436515938,I-NE,I-NE
51,0.07878626631858826,0.08493215322710788,0.09702284796176565,0.035613756671152214,0.09702284796176565,I-SE,I-SE
52,0.07878626631858826,0.08493215322710788,0.09702284796176565,0.035613756671152214,0.09702284796176565,I-SE,I-SE
53,0.03372772773068071,0.029652845980755568,0.027400806269452686,0.04513600436515938,0.04513600436515938,I-NE,I-NE
54,0.06445312084752487,0.06303298581386971,0.07352134403698204,0.041809864130752786,0.07352134403698204,I-SE,I-SE
55,0.08938352740188715,0.09918899211625867,0.09516437147171534,0.04075146736887312,0.09918899211625867,I-MM,I-SE
56,0.10435023117973365,0.10947450262887738,0.0964348543379955,0.03395747910058879,0.10947450262887738,I-MM,I-MM
57,0.08711196504810464,0.11106342873690311,0.11732408829335457,0.03448614131385133,0.11732408829335457,I-SE,I-MM
58,0.08711196504810464,0.11106342873690311,0.11732408829335457,0.03448614131385133,0.11732408829335457,I-SE,I-MM
59,0.10435023117973365,0.10947450262887738,0.0964348543379955,0.03395747910058879,0.10947450262887738,I-MM,I-MM
60,0.08938352740188715,0.09918899211625867,0.09516437147171534,0.04075146736887312,0.09918899211625867,I-MM,I-MM
61,0.12339572757199291,0.16746073039160092,0.14207230302838597,0.06018612619008172,0.16746073039160092,I-MM,I-MM
62,0.10537048172901284,0.13253708088021668,0.13286546142937755,0.058262738749635584,0.13286546142937755,I-SE,I-MM
63,0.07857340195142973,0.09884620918359333,0.08887367873591116,0.026161471282202108,0.09884620918359333,I-MM,I-MM
64,0.07857340195142973,0.09884620918359333,0.08887367873591116,0.026161471282202108,0.09884620918359333,I-MM,I-MM
65,0.10537048172901284,0.13253708088021668,0.13286546142937755,0.058262738749635584,0.13286546142937755,I-SE,I-MM
66,0.12339572757199291,0.16746073039160092,0.14207230302838597,0.06018612619008172,0.16746073039160092,I-MM,I-MM
67,0.1591237677891476,0.17870221630726757,0.15640216120006586,0.07277309810892178,0.17870221630726757,I-MM,I-MF
68,0.15132885628434117,0.15287909182104925,0.14491521116137218,0.06115331776188936,0.15287909182104925,I-MM,I-MF
69,0.1118191104190675,0.1151364667747657,0.11152330147337833,0.03294969109167195,0.1151364667747657,I-MM,I-MF
70,0.1118191104190675,0.1151364667747657,0.11152330147337833,0.03294969109167195,0.1151364667747657,I-MM,I-MF
71,0.15132885628434117,0.15287909182104925,0.14491521116137218,0.06115331776188936,0.15287909182104925,I-MM,I-MF
72,0.1591237677891476,0.17870221630726757,0.15640216120006586,0.07277309810892178,0.17870221630726757,I-MM,I-MF
73,0.095990919498853,0.13145955348319494,0.1260003664056357,0.05220035241892846,0.13145955348319494,I-MM,I-MM
74,0.12082648018574986,0.1415613259202393,0.12427819428337811,0.043032523188108206,0.1415613259202393,I-MM,I-MM
75,0.08298034832824469,0.11173709621948996,0.11301459652222634,0.039554596676884594,0.11301459652222634,I-SE,I-MM
76,0.08298034832824469,0.11173709621948996,0.11301459652222634,0.039554596676884594,0.11301459652222634,I-SE,I-MM
77,0.12082648018574986,0.1415613259202393,0.12427819428337811,0.043032523188108206,0.1415613259202393,I-MM,I-MM
78,0.095990919498853,0.13145955348319494,0.1260003664056357,0.05220035241892846,0.13145955348319494,I-MM,I-MM
79,0.08651966913203413,0.07874191133410817,0.0704220844609819,0.036498735380539604,0.08651966913203413,I-MF,I-MF
80,0.14966836412592627,0.11569326128972066,0.1035922922974402,0.05029108802307288,0.14966836412592627,I-MF,I-MF
81,0.12861036103220388,0.11356189332829451,0.11192839753263298,0.043545441466220344,0.12861036103220388,I-MF,I-MF
82,0.12861036103220388,0.11356189332829451,0.11192839753263298,0.043545441466220344,0.12861036103220388,I-MF,I-MF
