no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Overall,
1,0.903963796,0.903220126,0.889104279,0.737406141,0.903963796,I-MF,I-MF,,Correct,8519
2,0.84866444,0.860632631,0.852619118,0.723353835,0.860632631,I-MM,I-MM,,Total,19069
3,0.660740063,0.706517734,0.712255028,0.620953707,0.712255028,I-SE,I-MM,,Percentage,45%
4,0.660740063,0.706517734,0.712255028,0.620953707,0.712255028,I-SE,I-MM,,IMF,
5,0.84866444,0.860632631,0.852619118,0.723353835,0.860632631,I-MM,I-MF,,Correct,4527
6,0.903963796,0.903220126,0.889104279,0.737406141,0.903963796,I-MF,I-MM,,Total,7170
7,0.913572198,0.918970847,0.912769532,0.75558985,0.918970847,I-MM,I-SE,,Percentage,63%
8,0.836233143,0.857076322,0.878739122,0.892122106,0.892122106,I-NE,I-MM,,IMM,
9,0.889469841,0.903540561,0.918602748,0.901120323,0.918602748,I-SE,I-MM,,Correct,1501
10,0.889469841,0.903540561,0.918602748,0.901120323,0.918602748,I-SE,I-SE,,Total,5529
11,0.836233143,0.857076322,0.878739122,0.892122106,0.892122106,I-NE,I-MM,,Percentage,27%
12,0.913572198,0.918970847,0.912769532,0.75558985,0.918970847,I-MM,I-SE,,ISE,
13,0.951987568,0.965652522,0.96344134,0.819800973,0.965652522,I-MM,I-MF,,Correct,1335
14,0.930928877,0.939971171,0.935307077,0.790689483,0.939971171,I-MM,I-MF,,Total,4080
15,0.865232644,0.893738579,0.899938179,0.789101244,0.899938179,I-SE,I-SE,,Percentage,33%
16,0.865232644,0.893738579,0.899938179,0.789101244,0.899938179,I-SE,I-SE,,INE,
17,0.930928877,0.939971171,0.935307077,0.790689483,0.939971171,I-MM,I-MF,,Correct,1156
18,0.951987568,0.965652522,0.96344134,0.819800973,0.965652522,I-MM,I-MF,,Total,2290
19,0.741023791,0.763045969,0.759297257,0.621993443,0.763045969,I-MM,I-MM,,Percentage,50%
20,0.779724506,0.793394167,0.784878571,0.650810661,0.793394167,I-MM,I-MM,,,
21,0.737128952,0.774696383,0.774487584,0.666339199,0.774696383,I-MM,I-MM,,,
22,0.737128952,0.774696383,0.774487584,0.666339199,0.774696383,I-MM,I-MM,,,
23,0.779724506,0.793394167,0.784878571,0.650810661,0.793394167,I-MM,I-MM,,,
24,0.741023791,0.763045969,0.759297257,0.621993443,0.763045969,I-MM,I-MM,,,
25,0.943996989,0.957123559,0.955986061,0.840481594,0.957123559,I-MM,I-SE,,,
26,0.885968817,0.901974149,0.887195645,0.713369653,0.901974149,I-MM,I-SE,,,
27,0.777337849,0.79561463,0.793730606,0.676283825,0.79561463,I-MM,I-SE,,,
28,0.777337849,0.79561463,0.793730606,0.676283825,0.79561463,I-MM,I-SE,,,
29,0.885968817,0.901974149,0.887195645,0.713369653,0.901974149,I-MM,I-SE,,,
30,0.943996989,0.957123559,0.955986061,0.840481594,0.957123559,I-MM,I-SE,,,
