no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,1359190,Summer Break,0.08664581552168989,0.07870966590781317,0.08015227948166193,0.05390099661203159,0.08664581552168989,A-MF,A-SE
2,1359190,Self Recommnedation,0.11524901384131056,0.10879472466306672,0.10686130192384448,0.06886367386347572,0.11524901384131056,A-MF,A-SE
3,1359190,Social media,0.04600946315328431,0.038179062923932194,0.037343479399443755,0.04911258240425219,0.04911258240425219,A-NE,A-NE
4,1378289,Summer Break,0.13205808732497484,0.15607331530964305,0.13599957275803642,0.09026090355988568,0.15607331530964305,A-MM,A-MM
5,1378289,Self Recommnedation,0.1749108334612332,0.19563820178960054,0.18190121846273197,0.12550772050235995,0.19563820178960054,A-MM,A-MM
6,1378289,Social media,0.15033331818758977,0.15095894948786837,0.17380416235883933,0.12554811666448076,0.17380416235883933,A-SE,A-SE
7,1424039,Summer Break,0.033449953659948344,0.0334084318786487,0.033862232031578766,0.045889523915074844,0.045889523915074844,A-NE,A-NE
8,1424039,Self Recommnedation,0.07664879415181455,0.06901216265558159,0.06611944490851084,0.07029637038436168,0.07664879415181455,A-MF,A-NE
9,1424039,Social media,0.05453601976113484,0.04768404695538122,0.04864708825720375,0.07732699521566151,0.07732699521566151,A-NE,A-NE
10,1561494,Summer Break,0.17658298918482251,0.15837485543447377,0.14532417713078488,0.09957966900808628,0.17658298918482251,A-MF,A-MF
11,1561494,Self Recommnedation,0.21467442716882812,0.18774577287122815,0.18100494447056686,0.12813599611625215,0.21467442716882812,A-MF,A-MF
12,1561494,Social media,0.18477327002108912,0.14371387653710693,0.14620263027201663,0.10630943286626321,0.18477327002108912,A-MF,A-MF
13,1632557,Summer Break,0.16915323854420838,0.15125897946950503,0.1395175645252437,0.09338576310941799,0.16915323854420838,A-MF,A-MF
14,1632557,Self Recommnedation,0.19270440712446968,0.1743409346256543,0.17180580643260582,0.1203908385066494,0.19270440712446968,A-MF,A-MF
15,1632557,Social media,0.16502193873084486,0.14873126619968574,0.15923760279319463,0.1052962364726931,0.16502193873084486,A-MF,A-SE
16,1702681,Summer Break,0.0,0.0,0.0,0.006400036647129307,0.006400036647129307,A-NE,A-NE
17,1702681,Self Recommnedation,0.0,0.0,0.0,0.006400036647129307,0.006400036647129307,A-NE,A-NE
18,1702681,Social media,0.004057580340366889,0.00453490849361168,0.010691149739461182,0.050036364687967974,0.050036364687967974,A-NE,A-NE
19,1782928,Summer Break,0.15600651901692691,0.13818725841575627,0.13179555281763117,0.09238541566943421,0.15600651901692691,A-MF,A-MF
20,1782928,Self Recommnedation,0.2077515252847526,0.18107720324049392,0.1761797807643799,0.12944306771324168,0.2077515252847526,A-MF,A-MF
21,1782928,Social media,0.17226763866129582,0.14650194766921815,0.14582433527728805,0.11410601147844479,0.17226763866129582,A-MF,A-MF
22,1799949,Summer Break,0.16184855901381084,0.18058273286097634,0.14665134399972476,0.09848026256806826,0.18058273286097634,A-MM,A-MM
