no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,2425634,CITY_TOWN,0.0,0.0,0.0,0.1229661514064071,0.1229661514064071,N-NE,N-NE
2,2425634,WEATHER,0.07004642883520282,0.3109971897415728,0.030352907537480982,0.0033680810951016936,0.3109971897415728,N-MM,N-MM
3,2425634,FAMILY,0.06644123257018032,0.2968378290764682,0.026411543879399264,0.0024766959069157505,0.2968378290764682,N-MM,N-MM
4,2178300,CITY_TOWN,0.09775973129076028,0.02397582806301178,0.02133384207640779,0.0031293549325851783,0.09775973129076028,N-MF,N-MF
5,2178300,WEATHER,0.20843496685956536,0.041682061275890164,0.060740615632808914,0.006607831312329803,0.20843496685956536,N-MF,N-MF
6,2178300,FAMILY,0.2508439337962963,0.04468336243537215,0.07035739298331879,0.008824306921142411,0.2508439337962963,N-MF,N-MF
7,2186102,CELEBRATIONS,0.09150406293922933,0.16931760988651395,0.09156128491269704,0.003791564322490626,0.16931760988651395,N-MM,N-MM
8,2186102,CITY_TOWN,0.05198421694765073,0.19052771452330552,0.020722641033017155,0.0027986334809646566,0.19052771452330552,N-MM,N-MM
9,2186102,WEATHER,0.08675185040490171,0.03282704742335356,0.17512512106724754,0.002689008169574337,0.17512512106724754,N-SE,N-SE
10,2277106,CELEBRATIONS,0.1616232274754538,0.047302848198272275,0.040088030931610584,0.003443184993920963,0.1616232274754538,N-MF,N-MF
11,2277106,CITY_TOWN,0.1470560442118194,0.03181414108319568,0.039142494083180476,0.02383735661031905,0.1470560442118194,N-MF,N-MF
12,2277106,WEATHER,0.10930476394038678,0.04528469379825829,0.04177070923851718,0.027876359624367186,0.10930476394038678,N-MF,N-MF
13,2030188,CITY_TOWN,0.15228132642433623,0.02497807836357809,0.027041288625491877,0.00349838467320299,0.15228132642433623,N-MF,N-MF
14,2030188,WEATHER,0.19655317432646643,0.07139047187987935,0.042074769756687475,0.0032719776984022793,0.19655317432646643,N-MF,N-MF
15,2030188,FAMILY,0.2134164005499674,0.050525310164756164,0.049536075257312726,0.005893850096626836,0.2134164005499674,N-MF,N-MF
16,2308601,CITY_TOWN,0.10617189992740492,0.025349958972760163,0.03363000475272641,0.011455190685221044,0.10617189992740492,N-MF,N-MF
17,2308601,WEATHER,0.10591589685713268,0.028389256780698348,0.027370911988046427,0.002087575946091869,0.10591589685713268,N-MF,N-MF
18,2308601,FAMILY,0.1909505114836474,0.07407759345816192,0.05367115211377291,0.006480511132911105,0.1909505114836474,N-MF,N-MF
19,2425458,CITY_TOWN,0.06618419938624047,0.24761241674656,0.006970378893853874,0.0022659438284933007,0.24761241674656,N-MM,N-MM
20,2425458,WEATHER,0.07634043070948808,0.33236492187368644,0.04329540758874813,0.005842850780238806,0.33236492187368644,N-MM,N-MM
21,2425458,FAMILY,0.166230974626809,0.1289485477998108,0.029116625250686298,0.0037027806265158107,0.166230974626809,N-MF,N-MF
22,2030248,CITY_TOWN,0.23565389890488894,0.03751133108148888,0.04198764823012093,0.004228176248856571,0.23565389890488894,N-MF,N-MF
23,2030248,WEATHER,0.3040491548207819,0.06286717397163953,0.05113475509706794,0.006276801961564311,0.3040491548207819,N-MF,N-MF
24,2030248,FAMILY,0.2455289495523722,0.04303688748705822,0.03212906103520624,0.004734316619612718,0.2455289495523722,N-MF,N-MF
