no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,2480898,WEATHER,0.46733193790690575,0.02792971538045003,0.019922103371901593,0.0,0.46733193790690575,N-MF,N-MF
2,2480898,FAMILY,0.45544353923780984,0.03652965577649268,0.02206247119163124,0.0,0.45544353923780984,N-MF,N-MF
3,2480898,CITY_TOWN,0.49539822583523824,0.02417575149461161,0.021475086557474134,0.002748691883564699,0.49539822583523824,N-MF,N-MF
4,2479309,WEATHER,0.23745751628796025,0.025377152851195517,0.01498642663160327,0.0,0.23745751628796025,N-MF,N-MF
5,2479309,CITY_TOWN,0.3375564785366625,0.007600975369754942,0.0050289103429078255,0.003893974115693635,0.3375564785366625,N-MF,N-MF
6,2479309,FAMILY,0.36207060331415447,0.021080309954506396,0.014452387993651408,0.0,0.36207060331415447,N-MF,N-MF
7,2480214,CITY_TOWN,0.0,0.0,0.0,0.11204813247649,0.11204813247649,N-NE,N-NE
8,2480214,FAMILY,0.32142795461228896,0.07270461213555467,0.053642463022840835,0.0,0.32142795461228896,N-MF,N-MF
9,2480214,WEATHER,0.05682891142087146,0.02708836348012759,0.42007526348991275,0.0,0.42007526348991275,N-SE,N-SE
10,2480217,CITY_TOWN,0.0,0.0,0.0,0.0,0.0,N-MF,N-NE
11,2480217,FAMILY,0.25734687649798715,0.03763843244222486,0.014916885708321281,0.0,0.25734687649798715,N-MF,N-MF
12,2480217,WEATHER,0.0,0.0,0.0,0.0,0.0,N-MF,N-NE
13,2478451,WEATHER,0.2623948997625648,0.013517911551206433,0.007665974646006921,0.0,0.2623948997625648,N-MF,N-MF
14,2478451,CITY_TOWN,0.295266802680685,0.035206217967269644,0.02770780945573839,0.0,0.295266802680685,N-MF,N-MF
15,2478451,CELEBRATIONS,0.25811156798194873,0.02291179142016634,0.01594144230195804,0.0,0.25811156798194873,N-MF,N-MF
16,2487374,WEATHER,0.02997111666582673,0.021059245514855326,0.5865452587348543,0.0,0.5865452587348543,N-SE,N-SE
17,2487374,FAMILY,0.08699038893877262,1.000000000000001,0.03546204515946459,0.0,1.000000000000001,N-MM,N-MM
18,2487374,CITY_TOWN,0.03407553050658878,0.02130731559661272,0.5799460404306791,0.02201610592448601,0.5799460404306791,N-SE,N-SE
19,2480786,CITY_TOWN,0.19672393373198216,0.024886543835303022,0.023516409777876942,0.0,0.19672393373198216,N-MF,N-MF
20,2480786,FAMILY,0.3244446140893756,0.07403606982101951,0.03571322926461038,0.0,0.3244446140893756,N-MF,N-MF
21,2480786,WEATHER,0.26590431392602437,0.05198899738385046,0.035281422699622825,0.007565397452535733,0.26590431392602437,N-MF,N-MF
22,2499566,FAMILY,0.3128627038380578,0.006820118587956044,0.011582569786238062,0.061181665540454726,0.3128627038380578,N-MF,N-MF
23,2499566,WEATHER,0.01921414527650994,0.0,0.012945082772508753,0.9694622916199402,0.9694622916199402,N-NE,N-NE
24,2499566,CITY_TOWN,0.17293706435920547,0.01993939111400968,0.01809137246846202,0.0,0.17293706435920547,N-MF,N-MF
