no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.48903453353844917,0.5059323745499166,0.4897962045722673,0.38207637460782773,0.5059323745499166,I-MM,I-MF
2,0.5425244492149903,0.5690916148836097,0.5574369488339916,0.4604935985716466,0.5690916148836097,I-MM,I-MM
3,0.43476816585339473,0.4657895435952937,0.4676023556248542,0.40102527990040354,0.4676023556248542,I-SE,I-MM
4,0.43476816585339473,0.4657895435952937,0.4676023556248542,0.40102527990040354,0.4676023556248542,I-SE,I-MM
5,0.5425244492149903,0.5690916148836097,0.5574369488339916,0.4604935985716466,0.5690916148836097,I-MM,I-MF
6,0.48903453353844917,0.5059323745499166,0.4897962045722673,0.38207637460782773,0.5059323745499166,I-MM,I-MM
7,0.5044200002213096,0.5148613742966945,0.5105204515620883,0.4056919944768836,0.5148613742966945,I-MM,I-SE
8,0.47023932718244754,0.5069256747959157,0.5151574592805479,0.52628411226626,0.52628411226626,I-NE,I-MM
9,0.3816630399188241,0.3963965968667786,0.40617590498366807,0.39733863712147766,0.40617590498366807,I-SE,I-MM
10,0.3816630399188241,0.3963965968667786,0.40617590498366807,0.39733863712147766,0.40617590498366807,I-SE,I-SE
11,0.47023932718244754,0.5069256747959157,0.5151574592805479,0.52628411226626,0.52628411226626,I-NE,I-MM
12,0.5044200002213096,0.5148613742966945,0.5105204515620883,0.4056919944768836,0.5148613742966945,I-MM,I-SE
13,0.6988773105015502,0.7118457248834072,0.7032314598175569,0.5950300670616522,0.7118457248834072,I-MM,I-MF
14,0.7418833452562572,0.7453400764214052,0.7347847508042874,0.6235620129249901,0.7453400764214052,I-MM,I-MF
15,0.45973859334659306,0.4712142847479884,0.476792997933177,0.42665633170948014,0.476792997933177,I-SE,I-SE
16,0.45973859334659306,0.4712142847479884,0.476792997933177,0.42665633170948014,0.476792997933177,I-SE,I-SE
17,0.7418833452562572,0.7453400764214052,0.7347847508042874,0.6235620129249901,0.7453400764214052,I-MM,I-MF
18,0.6988773105015502,0.7118457248834072,0.7032314598175569,0.5950300670616522,0.7118457248834072,I-MM,I-MF
