no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.2664664334591107,0.3172361050606177,0.2956410226593307,0.18919241621567218,0.3172361050606177,I-MM,I-MF
2,0.3386260414961795,0.3967065577505798,0.37268183585694103,0.2328936500350333,0.3967065577505798,I-MM,I-MM
3,0.17244036652663053,0.1908426065844228,0.18037825701131713,0.08339984814181212,0.1908426065844228,I-MM,I-MM
4,0.17244036652663053,0.1908426065844228,0.18037825701131713,0.08339984814181212,0.1908426065844228,I-MM,I-MM
5,0.3386260414961795,0.3967065577505798,0.37268183585694103,0.2328936500350333,0.3967065577505798,I-MM,I-MF
6,0.2664664334591107,0.3172361050606177,0.2956410226593307,0.18919241621567218,0.3172361050606177,I-MM,I-MM
7,0.1932914173625211,0.22691638926614635,0.22404865381564132,0.11107867799762315,0.22691638926614635,I-MM,I-SE
8,0.24781895319429728,0.317203389691609,0.2995988623008027,0.21312789081965489,0.317203389691609,I-MM,I-MM
9,0.17877618289451877,0.20095653714293432,0.20535461649365624,0.13373453419867987,0.20535461649365624,I-SE,I-MM
10,0.17877618289451877,0.20095653714293432,0.20535461649365624,0.13373453419867987,0.20535461649365624,I-SE,I-SE
11,0.24781895319429728,0.317203389691609,0.2995988623008027,0.21312789081965489,0.317203389691609,I-MM,I-MM
12,0.1932914173625211,0.22691638926614635,0.22404865381564132,0.11107867799762315,0.22691638926614635,I-MM,I-SE
13,0.3587727187553379,0.3791093289065886,0.34955905415374317,0.22824948277500745,0.3791093289065886,I-MM,I-MF
14,0.41304839353722594,0.4034062150498259,0.3724996374897819,0.242831778782352,0.41304839353722594,I-MF,I-MF
15,0.13782080779678055,0.13619804937632693,0.13557796536907538,0.09133960810828118,0.13782080779678055,I-MF,I-SE
16,0.13782080779678055,0.13619804937632693,0.13557796536907538,0.09133960810828118,0.13782080779678055,I-MF,I-SE
17,0.41304839353722594,0.4034062150498259,0.3724996374897819,0.242831778782352,0.41304839353722594,I-MF,I-MF
18,0.3587727187553379,0.3791093289065886,0.34955905415374317,0.22824948277500745,0.3791093289065886,I-MM,I-MF
