no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,0.04248540224730055,0.05285062889222765,0.06170452316369229,0.009890412302658181,0.06170452316369229,N-SE,N-SE
2,0.06939465681671643,0.05552886439108908,0.07330956720792879,0.018857748971387374,0.07330956720792879,N-SE,N-SE
3,0.054756401090383336,0.04316234625012487,0.04906003168801013,0.023935788569478533,0.054756401090383336,N-MF,N-SE
4,0.054756401090383336,0.04316234625012487,0.04906003168801013,0.023935788569478533,0.054756401090383336,N-MF,N-NE
5,0.06939465681671643,0.05552886439108908,0.07330956720792879,0.018857748971387374,0.07330956720792879,N-SE,N-SE
6,0.04248540224730055,0.05285062889222765,0.06170452316369229,0.009890412302658181,0.06170452316369229,N-SE,N-SE
7,0.16951008878884727,0.14737341037675888,0.11247988673828095,0.04087521301561303,0.16951008878884727,N-MF,N-MF
8,0.19812286849900101,0.13989251369479433,0.11683083690751826,0.0419974206751408,0.19812286849900101,N-MF,N-MF
9,0.11049031741168694,0.12897218598503812,0.06805666658846321,0.02687302203782599,0.12897218598503812,N-MM,N-MM
10,0.11049031741168694,0.12897218598503812,0.06805666658846321,0.02687302203782599,0.12897218598503812,N-MM,N-MF
11,0.19812286849900101,0.13989251369479433,0.11683083690751826,0.0419974206751408,0.19812286849900101,N-MF,N-MF
12,0.16951008878884727,0.14737341037675888,0.11247988673828095,0.04087521301561303,0.16951008878884727,N-MF,N-MF
13,0.12629065321902258,0.14214236403658778,0.10473123789596563,0.08451533367069797,0.14214236403658778,N-MM,N-MM
14,0.16592474719025216,0.12752859937146888,0.09507493882244401,0.040439783187009304,0.16592474719025216,N-MF,N-MF
15,0.11096219465540486,0.11521356872633438,0.06488754710970307,0.024903323329484583,0.11521356872633438,N-MM,N-MF
16,0.11096219465540486,0.11521356872633438,0.06488754710970307,0.024903323329484583,0.11521356872633438,N-MM,N-MM
17,0.16592474719025216,0.12752859937146888,0.09507493882244401,0.040439783187009304,0.16592474719025216,N-MF,N-MF
18,0.12629065321902258,0.14214236403658778,0.10473123789596563,0.08451533367069797,0.14214236403658778,N-MM,N-NE
