no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,2066577.0,ANIMALS,0.05853162044613206,0.04602222375582675,0.035400578934859366,0.005246406032467855,0.05853162044613206,I-MF,I-MF
2,2066577.0,COMMUNICATIONS,0.046976015750280306,0.06019508534334227,0.03731633327415111,0.006146761593052716,0.06019508534334227,I-MM,I-MM
3,2066577.0,DIRECTIONS,0.09211325617962648,0.06199179477049367,0.05188424082304868,0.008266917793706145,0.09211325617962648,I-MF,I-MF
4,2076436.0,ANIMALS,0.12447692822223602,0.1014595984063611,0.0681257420700937,0.009911881831521868,0.12447692822223602,I-MF,I-MF
5,2076436.0,COMMUNICATIONS,0.11929389857188935,0.10090061468526428,0.0956388013756417,0.012889456023380621,0.11929389857188935,I-MF,I-MF
6,2076436.0,DIRECTIONS,0.12418866864680034,0.1058211613611012,0.09282122314476393,0.0088363335991044,0.12418866864680034,I-MF,I-MF
7,2077288.0,POP_CULTURE,0.09275678263476074,0.10212149906571644,0.14046284784429888,0.021548786488776214,0.14046284784429888,I-SE,I-SE
8,2077288.0,THEATER,0.08592054412251793,0.10368017200264729,0.1524778570710303,0.02098295577946774,0.1524778570710303,I-SE,I-SE
9,2077288.0,TRAVEL,0.0877598910946431,0.0858041712951636,0.13328441138388797,0.014515472944627943,0.13328441138388797,I-SE,I-SE
10,2092621.0,CAREERS,0.07543614836233767,0.09049722153499423,0.05802373616671286,0.011204163936369716,0.09049722153499423,I-MM,I-MM
11,2092621.0,DIRECTIONS,0.04936122669235772,0.03929365774556706,0.05874665359393837,0.021742315897958053,0.05874665359393837,I-SE,I-SE
12,2092621.0,SCIENCE,0.07708895114461567,0.09783270274786801,0.056472712460521046,0.010626691573461489,0.09783270274786801,I-MM,I-MM
13,2105032.0,POP_CULTURE,0.1301473396908478,0.11308021646463598,0.10112377772705812,0.0196248214949434,0.1301473396908478,I-MF,I-MF
14,2105032.0,THEATER,0.1226600835712188,0.09829254311793864,0.07739828695138219,0.021052657165004686,0.1226600835712188,I-MF,I-MF
15,2105032.0,TRAVEL,0.14065876033157693,0.1229578297699874,0.114195192573609,0.020072589110952496,0.14065876033157693,I-MF,I-MF
16,2108940.0,POP_CULTURE,0.1937475467140863,0.16816551596784995,0.13429290867455168,0.02638145597519068,0.1937475467140863,I-MF,I-MF
17,2108940.0,THEATER,0.16063006337010938,0.11865257643514295,0.09819803667735968,0.017183035604831035,0.16063006337010938,I-MF,I-MF
18,2108940.0,TRAVEL,0.16600126339523377,0.13943040338853066,0.12600241742919005,0.02581351823501239,0.16600126339523377,I-MF,I-MF
19,2108946.0,POP_CULTURE,0.21633340556456504,0.16878309929353214,0.14175848142266895,0.023459978511946984,0.21633340556456504,I-MF,I-MF
20,2108946.0,THEATER,0.19466663023845254,0.15023213725267753,0.11524304711047882,0.023336836077375803,0.19466663023845254,I-MF,I-MF
21,2108946.0,TRAVEL,0.23175083207547556,0.1769884251887653,0.15250624368558297,0.032671363974461076,0.23175083207547556,I-MF,I-MF
22,2142721.0,ANIMALS,0.09069371239220711,0.07670415764943347,0.05225423657154578,0.01312603729383389,0.09069371239220711,I-MF,I-MF
23,2142721.0,COMMUNICATIONS,0.12100109220224257,0.10167320055077417,0.08427152179963333,0.02109942451669069,0.12100109220224257,I-MF,I-MF
24,2142721.0,POP_CULTURE,0.08845604645416616,0.07046252403018721,0.06149151003981521,0.013589713615104068,0.08845604645416616,I-MF,I-MF
25,2149534.0,ANIMALS,0.06974294825511862,0.08605532934956985,0.10607266023104372,0.019353843806845544,0.10607266023104372,I-SE,I-SE
26,2149534.0,COMMUNICATIONS,0.0406205936880343,0.04513945005722205,0.06762072148286091,0.011851811973892295,0.06762072148286091,I-SE,I-SE
27,2149534.0,POP_CULTURE,0.04993814379339135,0.05603312447600858,0.09912005453775175,0.0234488872499017,0.09912005453775175,I-SE,I-SE
28,2164708.0,POP_CULTURE,0.09533389402862386,0.10507602249146969,0.06879780028983731,0.020701684860696262,0.10507602249146969,I-MM,I-MM
29,2164708.0,THEATER,0.09444117601809873,0.110481909482672,0.08583061457637652,0.013278321377016367,0.110481909482672,I-MM,I-MM
30,2164708.0,TRAVEL,0.1011387241456046,0.111249130833628,0.07505572455521589,0.018672290247009574,0.111249130833628,I-MM,I-MM
31,2166512.0,POP_CULTURE,0.10360871348929404,0.12249338054188634,0.09158346817856385,0.020168285375876133,0.12249338054188634,I-MM,I-MM
32,2166512.0,THEATER,0.08549321679398164,0.09963049823947037,0.08450234962347486,0.008785833524495943,0.09963049823947037,I-MM,I-MM
33,2166512.0,TRAVEL,0.09470845263964223,0.12049158802898877,0.0952964375767826,0.013186792325739775,0.12049158802898877,I-MM,I-MM
34,2179251.0,POP_CULTURE,0.12241427619657314,0.09142500065868397,0.07075278158411778,0.010257528898628637,0.12241427619657314,I-MF,I-MF
35,2179251.0,THEATER,0.134351389050509,0.09182760951099418,0.07344354854199653,0.011953041468941208,0.134351389050509,I-MF,I-MF
36,2179251.0,TRAVEL,0.13118323933346893,0.1041004346147805,0.08879004109676622,0.014479111841608319,0.13118323933346893,I-MF,I-MF
37,2185352.0,POP_CULTURE,0.07344685227795122,0.078223398369937,0.10980064248503696,0.014907991571691764,0.10980064248503696,I-SE,I-SE
38,2185352.0,THEATER,0.05888571009906701,0.062221751886912785,0.0894668029451188,0.01094603309406861,0.0894668029451188,I-SE,I-SE
39,2185352.0,TRAVEL,0.060425018621555124,0.06077560196707286,0.08923931029124099,0.013221209766257326,0.08923931029124099,I-SE,I-SE
40,2188317.0,ANIMALS,0.1371113217726565,0.18161856358552403,0.11196272951234246,0.020260788527779672,0.18161856358552403,I-MM,I-MM
41,2188317.0,COMMUNICATIONS,0.1842691341738431,0.17854898475907882,0.1675752322468464,0.033830096058633345,0.1842691341738431,I-MF,I-MF
42,2188317.0,DIRECTIONS,0.13231894246004075,0.1838160973705039,0.12892344643494497,0.024955547035503494,0.1838160973705039,I-MM,I-MM
43,2189330.0,ANIMALS,0.12053308013821824,0.0968568385073574,0.07580282658421583,0.011117926627691462,0.12053308013821824,I-MF,I-MF
44,2189330.0,COMMUNICATIONS,0.14410088201547688,0.11517525720703464,0.10456873071914302,0.014784351149311654,0.14410088201547688,I-MF,I-MF
45,2189330.0,DIRECTIONS,0.10051269403171277,0.08291566651685246,0.07255136646428433,0.008471296682644413,0.10051269403171277,I-MF,I-MF
46,2203013.0,POP_CULTURE,0.13567951592498378,0.10823127943368857,0.09757463305312501,0.02846507352113549,0.13567951592498378,I-MF,I-MF
47,2203013.0,THEATER,0.14979756315783968,0.11962884840156754,0.11211035025009543,0.016966559779258615,0.14979756315783968,I-MF,I-MF
48,2203013.0,TRAVEL,0.16578079825023445,0.14783416361260687,0.14115551489623904,0.03036497230923633,0.16578079825023445,I-MF,I-MF
49,2270087.0,POP_CULTURE,0.08803713572457131,0.09026806557236727,0.12996395801896712,0.016091275372049508,0.12996395801896712,I-SE,I-SE
50,2270087.0,THEATER,0.05385713702792169,0.05203590275357957,0.11817343578802195,0.018770391971076446,0.11817343578802195,I-SE,I-SE
51,2270087.0,TRAVEL,0.06344126478617781,0.0615053656690263,0.08928989345688894,0.010258254002545465,0.08928989345688894,I-SE,I-SE
52,2278811.0,ANIMALS,0.04942842914202501,0.05397022680771304,0.0662688364965938,0.009357092963860655,0.0662688364965938,I-SE,I-SE
53,2278811.0,COMMUNICATIONS,0.071345418009398,0.06362236917746704,0.10648405120699143,0.013384410732686656,0.10648405120699143,I-SE,I-SE
54,2278811.0,POP_CULTURE,0.020706788068054465,0.0165657033526019,0.04849102764366056,0.002355953654937284,0.04849102764366056,I-SE,I-SE
55,2285639.0,ANIMALS,0.17776041493943642,0.12364484067982018,0.0872795716368722,0.015487481093498498,0.17776041493943642,I-MF,I-MF
56,2285639.0,COMMUNICATIONS,0.17603363484210638,0.130537060781569,0.102631022638244,0.01668428695225513,0.17603363484210638,I-MF,I-MF
57,2285639.0,POP_CULTURE,0.1875912491700497,0.14156523385534525,0.09773910764620292,0.019574698016396917,0.1875912491700497,I-MF,I-MF
58,2343449.0,POP_CULTURE,0.14214173275082648,0.09991367731383333,0.08139379553307124,0.01512183033023348,0.14214173275082648,I-MF,I-MF
59,2343449.0,THEATER,0.17718668090465406,0.13582378154808808,0.11756167454366925,0.026629876637940142,0.17718668090465406,I-MF,I-MF
60,2343449.0,TRAVEL,0.14751610211341137,0.11171094666811594,0.0918230172712992,0.015766330846731732,0.14751610211341137,I-MF,I-MF
