no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,2066577,ANIMALS,0.35085185299659594,0.3456979275110662,0.33641031023753415,0.15019472696801542,0.35085185299659594,I-MF,I-MF
2,2066577,COMMUNICATIONS,0.27491015781399414,0.271860073612351,0.26105730629338525,0.10991521964703911,0.27491015781399414,I-MF,I-MM
3,2066577,DIRECTIONS,0.474051753275855,0.4454288987169714,0.4194437051747195,0.17090939414837863,0.474051753275855,I-MF,I-MF
4,2076436,ANIMALS,0.5763182413222827,0.5667376002878954,0.5320822047090376,0.22159596414404104,0.5763182413222827,I-MF,I-MF
5,2076436,COMMUNICATIONS,0.5461162858783097,0.5515869763244876,0.5555245153579946,0.28715542616454287,0.5555245153579946,I-SE,I-MF
6,2076436,DIRECTIONS,0.6889359629145553,0.6681934125827869,0.6536317695468602,0.28814263906215143,0.6889359629145553,I-MF,I-MF
7,2077288,POP_CULTURE,0.4147571097927199,0.42116899804115104,0.4298627688002754,0.21516532037724162,0.4298627688002754,I-SE,I-SE
8,2077288,THEATER,0.44942112736017975,0.4500857670198153,0.4489080683346729,0.18836032473207423,0.4500857670198153,I-MM,I-SE
9,2077288,TRAVEL,0.5259139768663501,0.5039737930867617,0.501842612731604,0.1717770845015124,0.5259139768663501,I-MF,I-SE
10,2092621,CAREERS,0.42962489381875446,0.41048247064217636,0.38734718831761294,0.13167970336836227,0.42962489381875446,I-MF,I-MM
11,2092621,DIRECTIONS,0.20389651136883138,0.21252531555085677,0.2196283768398624,0.16389099842205576,0.2196283768398624,I-SE,I-SE
12,2092621,SCIENCE,0.46891216464729196,0.48214407405196263,0.4671577136290713,0.2615388538227219,0.48214407405196263,I-MM,I-MM
13,2105032,POP_CULTURE,0.6235525629970953,0.6215417655878035,0.6037779658527331,0.27885709778635775,0.6235525629970953,I-MF,I-MF
14,2105032,THEATER,0.543116736382523,0.5414237271002594,0.5185349164840346,0.3127458664907093,0.543116736382523,I-MF,I-MF
15,2105032,TRAVEL,0.6334369580834986,0.6096118397399996,0.5919468452912355,0.22775674488428402,0.6334369580834986,I-MF,I-MF
16,2108940,POP_CULTURE,0.7084151325407182,0.7008744983405804,0.6961949157593885,0.32277002931303356,0.7084151325407182,I-MF,I-MF
17,2108940,THEATER,0.7169468365786209,0.7118490481253732,0.7063310084674239,0.31743367230714453,0.7169468365786209,I-MF,I-MF
18,2108940,TRAVEL,0.611135692319998,0.5856921031565246,0.5585513215942469,0.20736002678102966,0.611135692319998,I-MF,I-MF
19,2108946,POP_CULTURE,0.6892940589930469,0.6737438356708021,0.6562229472838608,0.33586499190052144,0.6892940589930469,I-MF,I-MF
20,2108946,THEATER,0.7467392793646818,0.7331379150181905,0.7112238508321836,0.3218452735726586,0.7467392793646818,I-MF,I-MF
21,2108946,TRAVEL,0.7900735242362826,0.7576736696435973,0.7272083986056228,0.28512326106309027,0.7900735242362826,I-MF,I-MF
22,2142721,ANIMALS,0.460488460861999,0.4550805448102384,0.4513636174983108,0.20651199874443277,0.460488460861999,I-MF,I-MF
