no, testId,topic, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected
1,2498334,LANGUAGE ARTS,0.8419413305808414,0.7874699068634958,0.8070569078975665,0.7463002552828976,0.8419413305808414,A-MF,A-MF
2,2498334,EDUCATION,0.8433007815253767,0.7850501896991442,0.8034161118225945,0.710693017336363,0.8433007815253767,A-MF,A-MF
3,2498334,ENVIRONMENT,0.7734505164898925,0.7174641815173171,0.7330332262649946,0.6449845682625129,0.7734505164898925,A-MF,A-MF
4,2479815,EDUCATION,0.51615236476872,0.4741210097735511,0.4998952873155235,0.4637517573102333,0.51615236476872,A-MF,A-NE
5,2479815,ENVIRONMENT,0.2879589225727194,0.30425525239004403,0.31284572848842734,0.4386304126221186,0.4386304126221186,A-NE,A-NE
6,2479815,LANGUAGE ARTS,0.39452648557980696,0.41840076310558083,0.44745035842246766,0.46448930815987277,0.46448930815987277,A-NE,A-SE
7,2503836,ENVIRONMENT,0.6879506371007706,0.6554046790039761,0.684223883537005,0.6356527537916329,0.6879506371007706,A-MF,A-NE
8,2503836,LANGUAGE ARTS,0.6547976594859957,0.6668654741287354,0.702079916504277,0.7417008266552185,0.7417008266552185,A-NE,A-NE
9,2503836,EDUCATION,0.6964503891219785,0.6759111103247395,0.6964997493049454,0.6476717045527662,0.6964997493049454,A-SE,A-NE
10,2505588,ENVIRONMENT,0.7167134637973926,0.726675549835198,0.7464475892273109,0.7312840186695552,0.7464475892273109,A-SE,A-NE
11,2505588,LANGUAGE ARTS,0.6394564720109495,0.6397950506056687,0.6499298875399031,0.6422876820942951,0.6499298875399031,A-SE,A-NE
12,2505588,EDUCATION,0.7802644339390622,0.7708360130636362,0.8122298059166466,0.7512433085384913,0.8122298059166466,A-SE,A-SE
13,2505927,EDUCATION,0.7306419685407143,0.7142980612988186,0.7426785641903733,0.649254127958726,0.7426785641903733,A-SE,A-SE
14,2505927,LANGUAGE ARTS,0.6385783097663678,0.6535019428876077,0.6932945247372013,0.6544072115721726,0.6932945247372013,A-SE,A-SE
15,2505927,ENVIRONMENT,0.6499975603464825,0.6427058188153614,0.669726856504876,0.5835043545572389,0.669726856504876,A-SE,A-SE
16,2548950,EDUCATION,0.36159815478398494,0.387360070315823,0.3948126030110875,0.4101137191913108,0.4101137191913108,A-NE,A-NE
17,2548950,LANGUAGE ARTS,0.5111266064527561,0.5413675231317867,0.5822651157405204,0.5343523272551395,0.5822651157405204,A-SE,A-SE
18,2548950,ENVIRONMENT,0.4412538982449249,0.4556397788029831,0.48036044348395246,0.4289854504385515,0.48036044348395246,A-SE,A-SE
19,2489212,ENVIRONMENT,0.7130974160572784,0.7316025378099584,0.7603426480315796,0.6972213418064128,0.7603426480315796,A-SE,A-SE
20,2489212,LANGUAGE ARTS,0.698935081278287,0.7319293528222738,0.7711045887490285,0.706815560164852,0.7711045887490285,A-SE,A-SE
21,2489212,EDUCATION,0.7177875942372561,0.7664442029288413,0.8057475399001646,0.8131091528113286,0.8131091528113286,A-NE,A-SE
22,2554400,ENVIRONMENT,0.8995838128107044,0.834413804307641,0.8474925624013507,0.7599003912348423,0.8995838128107044,A-MF,A-MF
